"trainer/global_step","vanillasinh_small - train_loss","vanillasinh_small - train_loss__MIN","vanillasinh_small - train_loss__MAX","vanillasinh_small - _step","vanillasinh_small - _step__MIN","vanillasinh_small - _step__MAX"
"97899","0.11057502031326294","0.11057502031326294","0.11057502031326294","978","978","978"
"97999","0.11695495247840881","0.11695495247840881","0.11695495247840881","979","979","979"
"98099","0.11121479421854019","0.11121479421854019","0.11121479421854019","980","980","980"
"98199","0.11404736340045929","0.11404736340045929","0.11404736340045929","981","981","981"
"98299","0.11697610467672348","0.11697610467672348","0.11697610467672348","982","982","982"
"98399","0.111262746155262","0.111262746155262","0.111262746155262","983","983","983"
"98499","0.11272221803665161","0.11272221803665161","0.11272221803665161","984","984","984"
"98599","0.10782492905855179","0.10782492905855179","0.10782492905855179","985","985","985"
"98699","0.11034943163394928","0.11034943163394928","0.11034943163394928","986","986","986"
"98799","0.10960112512111664","0.10960112512111664","0.10960112512111664","987","987","987"
"98899","0.11252688616514206","0.11252688616514206","0.11252688616514206","988","988","988"
"98999","0.10887975990772247","0.10887975990772247","0.10887975990772247","989","989","989"
"99099","0.11826810985803604","0.11826810985803604","0.11826810985803604","990","990","990"
"99199","0.1165078729391098","0.1165078729391098","0.1165078729391098","991","991","991"
"99299","0.11429090797901154","0.11429090797901154","0.11429090797901154","992","992","992"
"99399","0.11573955416679382","0.11573955416679382","0.11573955416679382","993","993","993"
"99499","0.11032894998788834","0.11032894998788834","0.11032894998788834","994","994","994"
"99599","0.11273957043886185","0.11273957043886185","0.11273957043886185","995","995","995"
"99699","0.11090066283941269","0.11090066283941269","0.11090066283941269","996","996","996"
"99799","0.11635860055685043","0.11635860055685043","0.11635860055685043","997","997","997"
"99899","0.11690589785575867","0.11690589785575867","0.11690589785575867","998","998","998"
"99999","0.112913578748703","0.112913578748703","0.112913578748703","999","999","999"
"100099","0.11361396312713623","0.11361396312713623","0.11361396312713623","1000","1000","1000"
"100199","0.11394084244966507","0.11394084244966507","0.11394084244966507","1001","1001","1001"
"100299","0.11093029379844666","0.11093029379844666","0.11093029379844666","1002","1002","1002"
"100399","0.1149013414978981","0.1149013414978981","0.1149013414978981","1003","1003","1003"
"100499","0.11366230994462967","0.11366230994462967","0.11366230994462967","1004","1004","1004"
"100599","0.11583059281110764","0.11583059281110764","0.11583059281110764","1005","1005","1005"
"100699","0.11395292729139328","0.11395292729139328","0.11395292729139328","1006","1006","1006"
"100799","0.11514239013195038","0.11514239013195038","0.11514239013195038","1007","1007","1007"
"100899","0.11410967260599136","0.11410967260599136","0.11410967260599136","1008","1008","1008"
"100999","0.11679007112979889","0.11679007112979889","0.11679007112979889","1009","1009","1009"
"101099","0.11597520112991333","0.11597520112991333","0.11597520112991333","1010","1010","1010"
"101199","0.10582907497882843","0.10582907497882843","0.10582907497882843","1011","1011","1011"
"101299","0.1115647479891777","0.1115647479891777","0.1115647479891777","1012","1012","1012"
"101399","0.11660957336425781","0.11660957336425781","0.11660957336425781","1013","1013","1013"
"101499","0.113311268389225","0.113311268389225","0.113311268389225","1014","1014","1014"
"101599","0.11072025448083878","0.11072025448083878","0.11072025448083878","1015","1015","1015"
"101699","0.11401970684528351","0.11401970684528351","0.11401970684528351","1016","1016","1016"
"101799","0.1149434894323349","0.1149434894323349","0.1149434894323349","1017","1017","1017"
"101899","0.11415940523147583","0.11415940523147583","0.11415940523147583","1018","1018","1018"
"101999","0.11607152968645096","0.11607152968645096","0.11607152968645096","1019","1019","1019"
"102099","0.11413033306598663","0.11413033306598663","0.11413033306598663","1020","1020","1020"
"102199","0.11712798476219177","0.11712798476219177","0.11712798476219177","1021","1021","1021"
"102299","0.11936037987470627","0.11936037987470627","0.11936037987470627","1022","1022","1022"
"102399","0.11436273902654648","0.11436273902654648","0.11436273902654648","1023","1023","1023"
"102499","0.11505244672298431","0.11505244672298431","0.11505244672298431","1024","1024","1024"
"102599","0.11895977705717087","0.11895977705717087","0.11895977705717087","1025","1025","1025"
"102699","0.11926663666963577","0.11926663666963577","0.11926663666963577","1026","1026","1026"
"102799","0.11888807266950607","0.11888807266950607","0.11888807266950607","1027","1027","1027"
"102899","0.11099650710821152","0.11099650710821152","0.11099650710821152","1028","1028","1028"
"102999","0.117047019302845","0.117047019302845","0.117047019302845","1029","1029","1029"
"103099","0.11499496549367905","0.11499496549367905","0.11499496549367905","1030","1030","1030"
"103199","0.11717553436756134","0.11717553436756134","0.11717553436756134","1031","1031","1031"
"103299","0.11202336847782135","0.11202336847782135","0.11202336847782135","1032","1032","1032"
"103399","0.11409205943346024","0.11409205943346024","0.11409205943346024","1033","1033","1033"
"103499","0.11200697720050812","0.11200697720050812","0.11200697720050812","1034","1034","1034"
"103599","0.11103440821170807","0.11103440821170807","0.11103440821170807","1035","1035","1035"
"103699","0.11865508556365967","0.11865508556365967","0.11865508556365967","1036","1036","1036"
"103799","0.11792189627885818","0.11792189627885818","0.11792189627885818","1037","1037","1037"
"103899","0.11746204644441605","0.11746204644441605","0.11746204644441605","1038","1038","1038"
"103999","0.11298417299985886","0.11298417299985886","0.11298417299985886","1039","1039","1039"
"104099","0.10995270311832428","0.10995270311832428","0.10995270311832428","1040","1040","1040"
"104199","0.11751805245876312","0.11751805245876312","0.11751805245876312","1041","1041","1041"
"104299","0.11127617955207825","0.11127617955207825","0.11127617955207825","1042","1042","1042"
"104399","0.11506716907024384","0.11506716907024384","0.11506716907024384","1043","1043","1043"
"104499","0.11390496045351028","0.11390496045351028","0.11390496045351028","1044","1044","1044"
"104599","0.11624212563037872","0.11624212563037872","0.11624212563037872","1045","1045","1045"
"104699","0.11249693483114243","0.11249693483114243","0.11249693483114243","1046","1046","1046"
"104799","0.10990243405103683","0.10990243405103683","0.10990243405103683","1047","1047","1047"
"104899","0.11714411526918411","0.11714411526918411","0.11714411526918411","1048","1048","1048"
"104999","0.10579126328229904","0.10579126328229904","0.10579126328229904","1049","1049","1049"
"105099","0.11630140990018845","0.11630140990018845","0.11630140990018845","1050","1050","1050"
"105199","0.11930902302265167","0.11930902302265167","0.11930902302265167","1051","1051","1051"
"105299","0.11709524691104889","0.11709524691104889","0.11709524691104889","1052","1052","1052"
"105399","0.11249888688325882","0.11249888688325882","0.11249888688325882","1053","1053","1053"
"105499","0.11337203532457352","0.11337203532457352","0.11337203532457352","1054","1054","1054"
"105599","0.11417567729949951","0.11417567729949951","0.11417567729949951","1055","1055","1055"
"105699","0.11510293930768967","0.11510293930768967","0.11510293930768967","1056","1056","1056"
"105799","0.11234419792890549","0.11234419792890549","0.11234419792890549","1057","1057","1057"
"105899","0.1175440326333046","0.1175440326333046","0.1175440326333046","1058","1058","1058"
"105999","0.1147337257862091","0.1147337257862091","0.1147337257862091","1059","1059","1059"
"106099","0.11466202139854431","0.11466202139854431","0.11466202139854431","1060","1060","1060"
"106199","0.11410955339670181","0.11410955339670181","0.11410955339670181","1061","1061","1061"
"106299","0.1161404401063919","0.1161404401063919","0.1161404401063919","1062","1062","1062"
"106399","0.11091064661741257","0.11091064661741257","0.11091064661741257","1063","1063","1063"
"106499","0.11520081013441086","0.11520081013441086","0.11520081013441086","1064","1064","1064"
"106599","0.11848443746566772","0.11848443746566772","0.11848443746566772","1065","1065","1065"
"106699","0.11750897765159607","0.11750897765159607","0.11750897765159607","1066","1066","1066"
"106799","0.11188831925392151","0.11188831925392151","0.11188831925392151","1067","1067","1067"
"106899","0.11455092579126358","0.11455092579126358","0.11455092579126358","1068","1068","1068"
"106999","0.11292684823274612","0.11292684823274612","0.11292684823274612","1069","1069","1069"
"107099","0.11080877482891083","0.11080877482891083","0.11080877482891083","1070","1070","1070"
"107199","0.11702755838632584","0.11702755838632584","0.11702755838632584","1071","1071","1071"
"107299","0.11612403392791748","0.11612403392791748","0.11612403392791748","1072","1072","1072"
"107399","0.11077158898115158","0.11077158898115158","0.11077158898115158","1073","1073","1073"
"107499","0.10938988626003265","0.10938988626003265","0.10938988626003265","1074","1074","1074"
"107599","0.11250653117895126","0.11250653117895126","0.11250653117895126","1075","1075","1075"
"107699","0.10716795176267624","0.10716795176267624","0.10716795176267624","1076","1076","1076"
"107799","0.11214999854564667","0.11214999854564667","0.11214999854564667","1077","1077","1077"
"107899","0.11048516631126404","0.11048516631126404","0.11048516631126404","1078","1078","1078"
"107999","0.12009114772081375","0.12009114772081375","0.12009114772081375","1079","1079","1079"
"108099","0.1151844784617424","0.1151844784617424","0.1151844784617424","1080","1080","1080"
"108199","0.11200880259275436","0.11200880259275436","0.11200880259275436","1081","1081","1081"
"108299","0.10980617254972458","0.10980617254972458","0.10980617254972458","1082","1082","1082"
"108399","0.11208700388669968","0.11208700388669968","0.11208700388669968","1083","1083","1083"
"108499","0.11475011706352234","0.11475011706352234","0.11475011706352234","1084","1084","1084"
"108599","0.1112159863114357","0.1112159863114357","0.1112159863114357","1085","1085","1085"
"108699","0.1158364862203598","0.1158364862203598","0.1158364862203598","1086","1086","1086"
"108799","0.11488217860460281","0.11488217860460281","0.11488217860460281","1087","1087","1087"
"108899","0.11147373914718628","0.11147373914718628","0.11147373914718628","1088","1088","1088"
"108999","0.12048837542533875","0.12048837542533875","0.12048837542533875","1089","1089","1089"
"109099","0.11294789612293243","0.11294789612293243","0.11294789612293243","1090","1090","1090"
"109199","0.11547388136386871","0.11547388136386871","0.11547388136386871","1091","1091","1091"
"109299","0.11400941759347916","0.11400941759347916","0.11400941759347916","1092","1092","1092"
"109399","0.10737041383981705","0.10737041383981705","0.10737041383981705","1093","1093","1093"
"109499","0.11430656909942627","0.11430656909942627","0.11430656909942627","1094","1094","1094"
"109599","0.11707406491041183","0.11707406491041183","0.11707406491041183","1095","1095","1095"
"109699","0.11547251045703888","0.11547251045703888","0.11547251045703888","1096","1096","1096"
"109799","0.11264393478631973","0.11264393478631973","0.11264393478631973","1097","1097","1097"
"109899","0.11325165629386902","0.11325165629386902","0.11325165629386902","1098","1098","1098"
