"trainer/global_step","causal_small - train_loss","causal_small - train_loss__MIN","causal_small - train_loss__MAX","causal_small - _step","causal_small - _step__MIN","causal_small - _step__MAX"
"124399","0.12910105288028717","0.12910105288028717","0.12910105288028717","1243","1243","1243"
"124499","0.13135825097560883","0.13135825097560883","0.13135825097560883","1244","1244","1244"
"124599","0.1350088119506836","0.1350088119506836","0.1350088119506836","1245","1245","1245"
"124699","0.1313420832157135","0.1313420832157135","0.1313420832157135","1246","1246","1246"
"124799","0.13632071018218994","0.13632071018218994","0.13632071018218994","1247","1247","1247"
"124899","0.12961266934871674","0.12961266934871674","0.12961266934871674","1248","1248","1248"
"124999","0.12863844633102417","0.12863844633102417","0.12863844633102417","1249","1249","1249"
"125099","0.1368703991174698","0.1368703991174698","0.1368703991174698","1250","1250","1250"
"125199","0.12935028970241547","0.12935028970241547","0.12935028970241547","1251","1251","1251"
"125299","0.13443973660469055","0.13443973660469055","0.13443973660469055","1252","1252","1252"
"125399","0.12166522443294525","0.12166522443294525","0.12166522443294525","1253","1253","1253"
"125499","0.13729910552501678","0.13729910552501678","0.13729910552501678","1254","1254","1254"
"125599","0.13631252944469452","0.13631252944469452","0.13631252944469452","1255","1255","1255"
"125699","0.12485811859369278","0.12485811859369278","0.12485811859369278","1256","1256","1256"
"125799","0.1271730363368988","0.1271730363368988","0.1271730363368988","1257","1257","1257"
"125899","0.12879520654678345","0.12879520654678345","0.12879520654678345","1258","1258","1258"
"125999","0.12976722419261932","0.12976722419261932","0.12976722419261932","1259","1259","1259"
"126099","0.1357729136943817","0.1357729136943817","0.1357729136943817","1260","1260","1260"
"126199","0.13766172528266907","0.13766172528266907","0.13766172528266907","1261","1261","1261"
"126299","0.13501180708408356","0.13501180708408356","0.13501180708408356","1262","1262","1262"
"126399","0.12496943771839142","0.12496943771839142","0.12496943771839142","1263","1263","1263"
"126499","0.13426543772220612","0.13426543772220612","0.13426543772220612","1264","1264","1264"
"126599","0.13020464777946472","0.13020464777946472","0.13020464777946472","1265","1265","1265"
"126699","0.13238295912742615","0.13238295912742615","0.13238295912742615","1266","1266","1266"
"126799","0.12684811651706696","0.12684811651706696","0.12684811651706696","1267","1267","1267"
"126899","0.13150763511657715","0.13150763511657715","0.13150763511657715","1268","1268","1268"
"126999","0.12906529009342194","0.12906529009342194","0.12906529009342194","1269","1269","1269"
"127099","0.12669049203395844","0.12669049203395844","0.12669049203395844","1270","1270","1270"
"127199","0.13125738501548767","0.13125738501548767","0.13125738501548767","1271","1271","1271"
"127299","0.13667181134223938","0.13667181134223938","0.13667181134223938","1272","1272","1272"
"127399","0.14011211693286896","0.14011211693286896","0.14011211693286896","1273","1273","1273"
"127499","0.1341189742088318","0.1341189742088318","0.1341189742088318","1274","1274","1274"
"127599","0.13104264438152313","0.13104264438152313","0.13104264438152313","1275","1275","1275"
"127699","0.13367995619773865","0.13367995619773865","0.13367995619773865","1276","1276","1276"
"127799","0.13057421147823334","0.13057421147823334","0.13057421147823334","1277","1277","1277"
"127899","0.1339932382106781","0.1339932382106781","0.1339932382106781","1278","1278","1278"
"127999","0.13425911962985992","0.13425911962985992","0.13425911962985992","1279","1279","1279"
"128099","0.13682197034358978","0.13682197034358978","0.13682197034358978","1280","1280","1280"
"128199","0.14034730195999146","0.14034730195999146","0.14034730195999146","1281","1281","1281"
"128299","0.13103707134723663","0.13103707134723663","0.13103707134723663","1282","1282","1282"
"128399","0.13403081893920898","0.13403081893920898","0.13403081893920898","1283","1283","1283"
"128499","0.13288265466690063","0.13288265466690063","0.13288265466690063","1284","1284","1284"
"128599","0.13121290504932404","0.13121290504932404","0.13121290504932404","1285","1285","1285"
"128699","0.13628631830215454","0.13628631830215454","0.13628631830215454","1286","1286","1286"
"128799","0.13667480647563934","0.13667480647563934","0.13667480647563934","1287","1287","1287"
"128899","0.14469684660434723","0.14469684660434723","0.14469684660434723","1288","1288","1288"
"128999","0.1385878026485443","0.1385878026485443","0.1385878026485443","1289","1289","1289"
"129099","0.13043247163295746","0.13043247163295746","0.13043247163295746","1290","1290","1290"
"129199","0.1361471265554428","0.1361471265554428","0.1361471265554428","1291","1291","1291"
"129299","0.13226871192455292","0.13226871192455292","0.13226871192455292","1292","1292","1292"
"129399","0.1328083574771881","0.1328083574771881","0.1328083574771881","1293","1293","1293"
"129499","0.13374680280685425","0.13374680280685425","0.13374680280685425","1294","1294","1294"
"129599","0.13847705721855164","0.13847705721855164","0.13847705721855164","1295","1295","1295"
"129699","0.13286593556404114","0.13286593556404114","0.13286593556404114","1296","1296","1296"
"129799","0.13175441324710846","0.13175441324710846","0.13175441324710846","1297","1297","1297"
"129899","0.13097430765628815","0.13097430765628815","0.13097430765628815","1298","1298","1298"
"129999","0.12879511713981628","0.12879511713981628","0.12879511713981628","1299","1299","1299"
"130099","0.13055886328220367","0.13055886328220367","0.13055886328220367","1300","1300","1300"
"130199","0.1404794156551361","0.1404794156551361","0.1404794156551361","1301","1301","1301"
"130299","0.13480357825756073","0.13480357825756073","0.13480357825756073","1302","1302","1302"
"130399","0.13203448057174683","0.13203448057174683","0.13203448057174683","1303","1303","1303"
"130499","0.12477698177099228","0.12477698177099228","0.12477698177099228","1304","1304","1304"
"130599","0.12905558943748474","0.12905558943748474","0.12905558943748474","1305","1305","1305"
"130699","0.13543690741062164","0.13543690741062164","0.13543690741062164","1306","1306","1306"
"130799","0.13451121747493744","0.13451121747493744","0.13451121747493744","1307","1307","1307"
"130899","0.1337159276008606","0.1337159276008606","0.1337159276008606","1308","1308","1308"
"130999","0.13540346920490265","0.13540346920490265","0.13540346920490265","1309","1309","1309"
"131099","0.1357080340385437","0.1357080340385437","0.1357080340385437","1310","1310","1310"
"131199","0.13394184410572052","0.13394184410572052","0.13394184410572052","1311","1311","1311"
"131299","0.1331016570329666","0.1331016570329666","0.1331016570329666","1312","1312","1312"
"131399","0.1331218034029007","0.1331218034029007","0.1331218034029007","1313","1313","1313"
"131499","0.1332729011774063","0.1332729011774063","0.1332729011774063","1314","1314","1314"
"131599","0.13256633281707764","0.13256633281707764","0.13256633281707764","1315","1315","1315"
"131699","0.12999063730239868","0.12999063730239868","0.12999063730239868","1316","1316","1316"
"131799","0.13689154386520386","0.13689154386520386","0.13689154386520386","1317","1317","1317"
"131899","0.1344325691461563","0.1344325691461563","0.1344325691461563","1318","1318","1318"
"131999","0.13551916182041168","0.13551916182041168","0.13551916182041168","1319","1319","1319"
"132099","0.13036230206489563","0.13036230206489563","0.13036230206489563","1320","1320","1320"
"132199","0.13349026441574097","0.13349026441574097","0.13349026441574097","1321","1321","1321"
"132299","0.13329677283763885","0.13329677283763885","0.13329677283763885","1322","1322","1322"
"132399","0.13078708946704865","0.13078708946704865","0.13078708946704865","1323","1323","1323"
"132499","0.1384982317686081","0.1384982317686081","0.1384982317686081","1324","1324","1324"
"132599","0.12848247587680817","0.12848247587680817","0.12848247587680817","1325","1325","1325"
"132699","0.12615206837654114","0.12615206837654114","0.12615206837654114","1326","1326","1326"
"132799","0.13324004411697388","0.13324004411697388","0.13324004411697388","1327","1327","1327"
"132899","0.1375894397497177","0.1375894397497177","0.1375894397497177","1328","1328","1328"
"132999","0.13835325837135315","0.13835325837135315","0.13835325837135315","1329","1329","1329"
"133099","0.13786734640598297","0.13786734640598297","0.13786734640598297","1330","1330","1330"
"133199","0.1287362426519394","0.1287362426519394","0.1287362426519394","1331","1331","1331"
"133299","0.13444814085960388","0.13444814085960388","0.13444814085960388","1332","1332","1332"
"133399","0.1375473290681839","0.1375473290681839","0.1375473290681839","1333","1333","1333"
"133499","0.1353740096092224","0.1353740096092224","0.1353740096092224","1334","1334","1334"
"133599","0.129131481051445","0.129131481051445","0.129131481051445","1335","1335","1335"
"133699","0.12768808007240295","0.12768808007240295","0.12768808007240295","1336","1336","1336"
"133799","0.1363787204027176","0.1363787204027176","0.1363787204027176","1337","1337","1337"
"133899","0.1298302710056305","0.1298302710056305","0.1298302710056305","1338","1338","1338"
"133999","0.13408240675926208","0.13408240675926208","0.13408240675926208","1339","1339","1339"
"134099","0.13374175131320953","0.13374175131320953","0.13374175131320953","1340","1340","1340"
"134199","0.1349874585866928","0.1349874585866928","0.1349874585866928","1341","1341","1341"
"134299","0.13425032794475555","0.13425032794475555","0.13425032794475555","1342","1342","1342"
"134399","0.1293591856956482","0.1293591856956482","0.1293591856956482","1343","1343","1343"
"134499","0.1326514333486557","0.1326514333486557","0.1326514333486557","1344","1344","1344"
"134599","0.13354627788066864","0.13354627788066864","0.13354627788066864","1345","1345","1345"
"134699","0.13671857118606567","0.13671857118606567","0.13671857118606567","1346","1346","1346"
"134799","0.1366254985332489","0.1366254985332489","0.1366254985332489","1347","1347","1347"
"134899","0.1319637894630432","0.1319637894630432","0.1319637894630432","1348","1348","1348"
"134999","0.13104644417762756","0.13104644417762756","0.13104644417762756","1349","1349","1349"
"135099","0.126693457365036","0.126693457365036","0.126693457365036","1350","1350","1350"
"135199","0.13113979995250702","0.13113979995250702","0.13113979995250702","1351","1351","1351"
"135299","0.12745526432991028","0.12745526432991028","0.12745526432991028","1352","1352","1352"
"135399","0.1311701238155365","0.1311701238155365","0.1311701238155365","1353","1353","1353"
"135499","0.13298344612121582","0.13298344612121582","0.13298344612121582","1354","1354","1354"
"135599","0.13315574824810028","0.13315574824810028","0.13315574824810028","1355","1355","1355"
"135699","0.1430470049381256","0.1430470049381256","0.1430470049381256","1356","1356","1356"
"135799","0.1339389979839325","0.1339389979839325","0.1339389979839325","1357","1357","1357"
"135899","0.13508959114551544","0.13508959114551544","0.13508959114551544","1358","1358","1358"
"135999","0.1371963620185852","0.1371963620185852","0.1371963620185852","1359","1359","1359"
"136099","0.1263602375984192","0.1263602375984192","0.1263602375984192","1360","1360","1360"
"136199","0.13765420019626617","0.13765420019626617","0.13765420019626617","1361","1361","1361"
"136299","0.13599087297916412","0.13599087297916412","0.13599087297916412","1362","1362","1362"
"136399","0.14067904651165009","0.14067904651165009","0.14067904651165009","1363","1363","1363"
"136499","0.13144074380397797","0.13144074380397797","0.13144074380397797","1364","1364","1364"
"136599","0.13054142892360687","0.13054142892360687","0.13054142892360687","1365","1365","1365"
"136699","0.1296742707490921","0.1296742707490921","0.1296742707490921","1366","1366","1366"
"136799","0.133463516831398","0.133463516831398","0.133463516831398","1367","1367","1367"
"136899","0.13067345321178436","0.13067345321178436","0.13067345321178436","1368","1368","1368"
"136999","0.12778662145137787","0.12778662145137787","0.12778662145137787","1369","1369","1369"
"137099","0.13064101338386536","0.13064101338386536","0.13064101338386536","1370","1370","1370"
"137199","0.13530971109867096","0.13530971109867096","0.13530971109867096","1371","1371","1371"
"137299","0.13276763260364532","0.13276763260364532","0.13276763260364532","1372","1372","1372"
"137399","0.14055012166500092","0.14055012166500092","0.14055012166500092","1373","1373","1373"
