"trainer/global_step","vanilla - train_loss","vanilla - train_loss__MIN","vanilla - train_loss__MAX","vanilla - _step","vanilla - _step__MIN","vanilla - _step__MAX"
"36399","0.11763211339712143","0.11763211339712143","0.11763211339712143","363","363","363"
"36499","0.12089954316616058","0.12089954316616058","0.12089954316616058","364","364","364"
"36599","0.11508851498365402","0.11508851498365402","0.11508851498365402","365","365","365"
"36699","0.12138042598962784","0.12138042598962784","0.12138042598962784","366","366","366"
"36799","0.12112350016832352","0.12112350016832352","0.12112350016832352","367","367","367"
"36899","0.11487739533185959","0.11487739533185959","0.11487739533185959","368","368","368"
"36999","0.12235844135284424","0.12235844135284424","0.12235844135284424","369","369","369"
"37099","0.11593721061944962","0.11593721061944962","0.11593721061944962","370","370","370"
"37199","0.12128782272338867","0.12128782272338867","0.12128782272338867","371","371","371"
"37299","0.12405649572610855","0.12405649572610855","0.12405649572610855","372","372","372"
"37399","0.1232793778181076","0.1232793778181076","0.1232793778181076","373","373","373"
"37499","0.12382037192583084","0.12382037192583084","0.12382037192583084","374","374","374"
"37599","0.12172313034534454","0.12172313034534454","0.12172313034534454","375","375","375"
"37699","0.11979532986879349","0.11979532986879349","0.11979532986879349","376","376","376"
"37799","0.1139693558216095","0.1139693558216095","0.1139693558216095","377","377","377"
"37899","0.11920403689146042","0.11920403689146042","0.11920403689146042","378","378","378"
"37999","0.12122046947479248","0.12122046947479248","0.12122046947479248","379","379","379"
"38099","0.11952746659517288","0.11952746659517288","0.11952746659517288","380","380","380"
"38199","0.11962556838989258","0.11962556838989258","0.11962556838989258","381","381","381"
"38299","0.12048585712909698","0.12048585712909698","0.12048585712909698","382","382","382"
"38399","0.11601458489894867","0.11601458489894867","0.11601458489894867","383","383","383"
"38499","0.1266120970249176","0.1266120970249176","0.1266120970249176","384","384","384"
"38599","0.1236966997385025","0.1236966997385025","0.1236966997385025","385","385","385"
"38699","0.11704303324222565","0.11704303324222565","0.11704303324222565","386","386","386"
"38799","0.1202123761177063","0.1202123761177063","0.1202123761177063","387","387","387"
"38899","0.12862138450145721","0.12862138450145721","0.12862138450145721","388","388","388"
"38999","0.12302945554256439","0.12302945554256439","0.12302945554256439","389","389","389"
"39099","0.11969796568155289","0.11969796568155289","0.11969796568155289","390","390","390"
"39199","0.12670668959617615","0.12670668959617615","0.12670668959617615","391","391","391"
"39299","0.11801347136497498","0.11801347136497498","0.11801347136497498","392","392","392"
"39399","0.11807557195425034","0.11807557195425034","0.11807557195425034","393","393","393"
"39499","0.11866594851016998","0.11866594851016998","0.11866594851016998","394","394","394"
"39599","0.12063229829072952","0.12063229829072952","0.12063229829072952","395","395","395"
"39699","0.12504087388515472","0.12504087388515472","0.12504087388515472","396","396","396"
"39799","0.11693646758794785","0.11693646758794785","0.11693646758794785","397","397","397"
"39899","0.120461605489254","0.120461605489254","0.120461605489254","398","398","398"
"39999","0.12486514449119568","0.12486514449119568","0.12486514449119568","399","399","399"
"40099","0.12474724650382996","0.12474724650382996","0.12474724650382996","400","400","400"
"40199","0.12366338074207306","0.12366338074207306","0.12366338074207306","401","401","401"
"40299","0.11488830298185349","0.11488830298185349","0.11488830298185349","402","402","402"
"40399","0.11349371075630188","0.11349371075630188","0.11349371075630188","403","403","403"
"40499","0.11985557526350021","0.11985557526350021","0.11985557526350021","404","404","404"
"40599","0.1155436635017395","0.1155436635017395","0.1155436635017395","405","405","405"
"40699","0.12400355935096741","0.12400355935096741","0.12400355935096741","406","406","406"
"40799","0.12668642401695251","0.12668642401695251","0.12668642401695251","407","407","407"
"40899","0.12536413967609406","0.12536413967609406","0.12536413967609406","408","408","408"
"40999","0.12328425794839859","0.12328425794839859","0.12328425794839859","409","409","409"
"41099","0.11717662960290909","0.11717662960290909","0.11717662960290909","410","410","410"
"41199","0.12283661216497421","0.12283661216497421","0.12283661216497421","411","411","411"
"41299","0.11970693618059158","0.11970693618059158","0.11970693618059158","412","412","412"
"41399","0.11490079015493393","0.11490079015493393","0.11490079015493393","413","413","413"
"41499","0.11346356570720673","0.11346356570720673","0.11346356570720673","414","414","414"
"41599","0.1196807250380516","0.1196807250380516","0.1196807250380516","415","415","415"
"41699","0.12214146554470062","0.12214146554470062","0.12214146554470062","416","416","416"
"41799","0.11594139039516449","0.11594139039516449","0.11594139039516449","417","417","417"
"41899","0.1165618896484375","0.1165618896484375","0.1165618896484375","418","418","418"
"41999","0.12196008116006851","0.12196008116006851","0.12196008116006851","419","419","419"
"42099","0.12481653690338135","0.12481653690338135","0.12481653690338135","420","420","420"
"42199","0.12134856730699539","0.12134856730699539","0.12134856730699539","421","421","421"
"42299","0.11952950805425644","0.11952950805425644","0.11952950805425644","422","422","422"
"42399","0.12037013471126556","0.12037013471126556","0.12037013471126556","423","423","423"
"42499","0.1279563456773758","0.1279563456773758","0.1279563456773758","424","424","424"
"42599","0.11946723610162735","0.11946723610162735","0.11946723610162735","425","425","425"
"42699","0.11526358127593994","0.11526358127593994","0.11526358127593994","426","426","426"
"42799","0.12123836576938629","0.12123836576938629","0.12123836576938629","427","427","427"
"42899","0.11974922567605972","0.11974922567605972","0.11974922567605972","428","428","428"
"42999","0.12049070000648499","0.12049070000648499","0.12049070000648499","429","429","429"
"43099","0.11924589425325394","0.11924589425325394","0.11924589425325394","430","430","430"
"43199","0.1193699985742569","0.1193699985742569","0.1193699985742569","431","431","431"
"43299","0.11331606656312943","0.11331606656312943","0.11331606656312943","432","432","432"
"43399","0.11718889325857162","0.11718889325857162","0.11718889325857162","433","433","433"
"43499","0.12588858604431152","0.12588858604431152","0.12588858604431152","434","434","434"
"43599","0.12139717489480972","0.12139717489480972","0.12139717489480972","435","435","435"
"43699","0.11571357399225235","0.11571357399225235","0.11571357399225235","436","436","436"
"43799","0.12289059907197952","0.12289059907197952","0.12289059907197952","437","437","437"
"43899","0.13318467140197754","0.13318467140197754","0.13318467140197754","438","438","438"
"43999","0.11785046756267548","0.11785046756267548","0.11785046756267548","439","439","439"
"44099","0.11573200672864914","0.11573200672864914","0.11573200672864914","440","440","440"
"44199","0.12463737279176712","0.12463737279176712","0.12463737279176712","441","441","441"
"44299","0.11515369266271591","0.11515369266271591","0.11515369266271591","442","442","442"
"44399","0.11939272284507751","0.11939272284507751","0.11939272284507751","443","443","443"
"44499","0.12323082983493805","0.12323082983493805","0.12323082983493805","444","444","444"
"44599","0.11672166734933853","0.11672166734933853","0.11672166734933853","445","445","445"
"44699","0.12625063955783844","0.12625063955783844","0.12625063955783844","446","446","446"
"44799","0.11774042248725891","0.11774042248725891","0.11774042248725891","447","447","447"
"44899","0.11571281403303146","0.11571281403303146","0.11571281403303146","448","448","448"
"44999","0.12142299115657806","0.12142299115657806","0.12142299115657806","449","449","449"
"45099","0.12072185426950455","0.12072185426950455","0.12072185426950455","450","450","450"
"45199","0.11854314059019089","0.11854314059019089","0.11854314059019089","451","451","451"
"45299","0.12017319351434708","0.12017319351434708","0.12017319351434708","452","452","452"
"45399","0.12467745691537857","0.12467745691537857","0.12467745691537857","453","453","453"
"45499","0.12215568870306015","0.12215568870306015","0.12215568870306015","454","454","454"
"45599","0.12058033794164658","0.12058033794164658","0.12058033794164658","455","455","455"
"45699","0.11879098415374756","0.11879098415374756","0.11879098415374756","456","456","456"
"45799","0.11933556944131851","0.11933556944131851","0.11933556944131851","457","457","457"
"45899","0.11991901695728302","0.11991901695728302","0.11991901695728302","458","458","458"
"45999","0.12436266988515854","0.12436266988515854","0.12436266988515854","459","459","459"
"46099","0.11886447668075562","0.11886447668075562","0.11886447668075562","460","460","460"
"46199","0.11875200271606445","0.11875200271606445","0.11875200271606445","461","461","461"
"46299","0.11774906516075134","0.11774906516075134","0.11774906516075134","462","462","462"
"46399","0.1154179722070694","0.1154179722070694","0.1154179722070694","463","463","463"
"46499","0.11902160197496414","0.11902160197496414","0.11902160197496414","464","464","464"
"46599","0.12457779794931412","0.12457779794931412","0.12457779794931412","465","465","465"
"46699","0.12618082761764526","0.12618082761764526","0.12618082761764526","466","466","466"
"46799","0.12272608280181885","0.12272608280181885","0.12272608280181885","467","467","467"
"46899","0.11710114032030106","0.11710114032030106","0.11710114032030106","468","468","468"
"46999","0.11199017614126205","0.11199017614126205","0.11199017614126205","469","469","469"
"47099","0.12113402783870697","0.12113402783870697","0.12113402783870697","470","470","470"
"47199","0.12048501521348953","0.12048501521348953","0.12048501521348953","471","471","471"
"47299","0.11944901198148727","0.11944901198148727","0.11944901198148727","472","472","472"
"47399","0.11813134700059891","0.11813134700059891","0.11813134700059891","473","473","473"
"47499","0.12225005775690079","0.12225005775690079","0.12225005775690079","474","474","474"
"47599","0.11331105977296829","0.11331105977296829","0.11331105977296829","475","475","475"
"47699","0.11780452728271484","0.11780452728271484","0.11780452728271484","476","476","476"
"47799","0.11564256250858307","0.11564256250858307","0.11564256250858307","477","477","477"
"47899","0.11287430673837662","0.11287430673837662","0.11287430673837662","478","478","478"
"47999","0.1175251230597496","0.1175251230597496","0.1175251230597496","479","479","479"
"48099","0.12545177340507507","0.12545177340507507","0.12545177340507507","480","480","480"
"48199","0.11657367646694183","0.11657367646694183","0.11657367646694183","481","481","481"
"48299","0.12359021604061127","0.12359021604061127","0.12359021604061127","482","482","482"
"48399","0.12161681801080704","0.12161681801080704","0.12161681801080704","483","483","483"
"48499","0.11887548118829727","0.11887548118829727","0.11887548118829727","484","484","484"
"48599","0.11624204367399216","0.11624204367399216","0.11624204367399216","485","485","485"
"48699","0.11993975937366486","0.11993975937366486","0.11993975937366486","486","486","486"
"48799","0.12468675523996353","0.12468675523996353","0.12468675523996353","487","487","487"
"48899","0.1174558699131012","0.1174558699131012","0.1174558699131012","488","488","488"
"48999","0.12005399167537689","0.12005399167537689","0.12005399167537689","489","489","489"
"49099","0.1196257621049881","0.1196257621049881","0.1196257621049881","490","490","490"
"49199","0.12006905674934387","0.12006905674934387","0.12006905674934387","491","491","491"
"49299","0.12171795219182968","0.12171795219182968","0.12171795219182968","492","492","492"
"49399","0.11558927595615387","0.11558927595615387","0.11558927595615387","493","493","493"
"49499","0.12309032678604126","0.12309032678604126","0.12309032678604126","494","494","494"
"49599","0.1209886223077774","0.1209886223077774","0.1209886223077774","495","495","495"
"49699","0.12678854167461395","0.12678854167461395","0.12678854167461395","496","496","496"
