"trainer/global_step","causal - train_loss","causal - train_loss__MIN","causal - train_loss__MAX","causal - _step","causal - _step__MIN","causal - _step__MAX"
"86799","0.11696537584066391","0.11696537584066391","0.11696537584066391","867","867","867"
"86899","0.12474539875984192","0.12474539875984192","0.12474539875984192","868","868","868"
"86999","0.12401577830314636","0.12401577830314636","0.12401577830314636","869","869","869"
"87099","0.12442860007286072","0.12442860007286072","0.12442860007286072","870","870","870"
"87199","0.12567904591560364","0.12567904591560364","0.12567904591560364","871","871","871"
"87299","0.12551909685134888","0.12551909685134888","0.12551909685134888","872","872","872"
"87399","0.1268933266401291","0.1268933266401291","0.1268933266401291","873","873","873"
"87499","0.12619483470916748","0.12619483470916748","0.12619483470916748","874","874","874"
"87599","0.12795855104923248","0.12795855104923248","0.12795855104923248","875","875","875"
"87699","0.12623268365859985","0.12623268365859985","0.12623268365859985","876","876","876"
"87799","0.12797477841377258","0.12797477841377258","0.12797477841377258","877","877","877"
"87899","0.12212152034044266","0.12212152034044266","0.12212152034044266","878","878","878"
"87999","0.12914541363716125","0.12914541363716125","0.12914541363716125","879","879","879"
"88099","0.12399287521839142","0.12399287521839142","0.12399287521839142","880","880","880"
"88199","0.12378926575183868","0.12378926575183868","0.12378926575183868","881","881","881"
"88299","0.11840009689331055","0.11840009689331055","0.11840009689331055","882","882","882"
"88399","0.11702562868595123","0.11702562868595123","0.11702562868595123","883","883","883"
"88499","0.12446331977844238","0.12446331977844238","0.12446331977844238","884","884","884"
"88599","0.12226668000221252","0.12226668000221252","0.12226668000221252","885","885","885"
"88699","0.1302090287208557","0.1302090287208557","0.1302090287208557","886","886","886"
"88799","0.12304970622062683","0.12304970622062683","0.12304970622062683","887","887","887"
"88899","0.12018131464719772","0.12018131464719772","0.12018131464719772","888","888","888"
"88999","0.1299045979976654","0.1299045979976654","0.1299045979976654","889","889","889"
"89099","0.12483377009630203","0.12483377009630203","0.12483377009630203","890","890","890"
"89199","0.12818069756031036","0.12818069756031036","0.12818069756031036","891","891","891"
"89299","0.12539377808570862","0.12539377808570862","0.12539377808570862","892","892","892"
"89399","0.1197856068611145","0.1197856068611145","0.1197856068611145","893","893","893"
"89499","0.1200270876288414","0.1200270876288414","0.1200270876288414","894","894","894"
"89599","0.12282436341047287","0.12282436341047287","0.12282436341047287","895","895","895"
"89699","0.12560148537158966","0.12560148537158966","0.12560148537158966","896","896","896"
"89799","0.12647414207458496","0.12647414207458496","0.12647414207458496","897","897","897"
"89899","0.12663152813911438","0.12663152813911438","0.12663152813911438","898","898","898"
"89999","0.12280932813882828","0.12280932813882828","0.12280932813882828","899","899","899"
"90099","0.12248536199331284","0.12248536199331284","0.12248536199331284","900","900","900"
"90199","0.12221573293209076","0.12221573293209076","0.12221573293209076","901","901","901"
"90299","0.12280718982219696","0.12280718982219696","0.12280718982219696","902","902","902"
"90399","0.12416363507509232","0.12416363507509232","0.12416363507509232","903","903","903"
"90499","0.11602571606636047","0.11602571606636047","0.11602571606636047","904","904","904"
"90599","0.11689087003469467","0.11689087003469467","0.11689087003469467","905","905","905"
"90699","0.11519406735897064","0.11519406735897064","0.11519406735897064","906","906","906"
"90799","0.12052121758460999","0.12052121758460999","0.12052121758460999","907","907","907"
"90899","0.1256515383720398","0.1256515383720398","0.1256515383720398","908","908","908"
"90999","0.11905612796545029","0.11905612796545029","0.11905612796545029","909","909","909"
"91099","0.1207084134221077","0.1207084134221077","0.1207084134221077","910","910","910"
"91199","0.12263642251491547","0.12263642251491547","0.12263642251491547","911","911","911"
"91299","0.12491831928491592","0.12491831928491592","0.12491831928491592","912","912","912"
"91399","0.12687093019485474","0.12687093019485474","0.12687093019485474","913","913","913"
"91499","0.12147944420576096","0.12147944420576096","0.12147944420576096","914","914","914"
"91599","0.1275450885295868","0.1275450885295868","0.1275450885295868","915","915","915"
"91699","0.12680646777153015","0.12680646777153015","0.12680646777153015","916","916","916"
"91799","0.1262275129556656","0.1262275129556656","0.1262275129556656","917","917","917"
"91899","0.12696649134159088","0.12696649134159088","0.12696649134159088","918","918","918"
"91999","0.11840949952602386","0.11840949952602386","0.11840949952602386","919","919","919"
"92099","0.1253390908241272","0.1253390908241272","0.1253390908241272","920","920","920"
"92199","0.12327302247285843","0.12327302247285843","0.12327302247285843","921","921","921"
"92299","0.12958471477031708","0.12958471477031708","0.12958471477031708","922","922","922"
"92399","0.12108773738145828","0.12108773738145828","0.12108773738145828","923","923","923"
"92499","0.1225205734372139","0.1225205734372139","0.1225205734372139","924","924","924"
"92599","0.1282292604446411","0.1282292604446411","0.1282292604446411","925","925","925"
"92699","0.1303292214870453","0.1303292214870453","0.1303292214870453","926","926","926"
"92799","0.12246464937925339","0.12246464937925339","0.12246464937925339","927","927","927"
"92899","0.12438103556632996","0.12438103556632996","0.12438103556632996","928","928","928"
"92999","0.12425677478313446","0.12425677478313446","0.12425677478313446","929","929","929"
"93099","0.1213061660528183","0.1213061660528183","0.1213061660528183","930","930","930"
"93199","0.12603801488876343","0.12603801488876343","0.12603801488876343","931","931","931"
"93299","0.12489094585180283","0.12489094585180283","0.12489094585180283","932","932","932"
"93399","0.12353651970624924","0.12353651970624924","0.12353651970624924","933","933","933"
"93499","0.1215914636850357","0.1215914636850357","0.1215914636850357","934","934","934"
"93599","0.1182781234383583","0.1182781234383583","0.1182781234383583","935","935","935"
"93699","0.11697433143854141","0.11697433143854141","0.11697433143854141","936","936","936"
"93799","0.11984282732009888","0.11984282732009888","0.11984282732009888","937","937","937"
"93899","0.12560956180095673","0.12560956180095673","0.12560956180095673","938","938","938"
"93999","0.12779270112514496","0.12779270112514496","0.12779270112514496","939","939","939"
"94099","0.12006746232509613","0.12006746232509613","0.12006746232509613","940","940","940"
"94199","0.11520068347454071","0.11520068347454071","0.11520068347454071","941","941","941"
"94299","0.12422093003988266","0.12422093003988266","0.12422093003988266","942","942","942"
"94399","0.12082920968532562","0.12082920968532562","0.12082920968532562","943","943","943"
"94499","0.12527063488960266","0.12527063488960266","0.12527063488960266","944","944","944"
"94599","0.12111102044582367","0.12111102044582367","0.12111102044582367","945","945","945"
"94699","0.12359020113945007","0.12359020113945007","0.12359020113945007","946","946","946"
"94799","0.12456152588129044","0.12456152588129044","0.12456152588129044","947","947","947"
"94899","0.11771094799041748","0.11771094799041748","0.11771094799041748","948","948","948"
"94999","0.129147008061409","0.129147008061409","0.129147008061409","949","949","949"
"95099","0.12399835884571075","0.12399835884571075","0.12399835884571075","950","950","950"
"95199","0.11783107370138168","0.11783107370138168","0.11783107370138168","951","951","951"
"95299","0.11606419831514359","0.11606419831514359","0.11606419831514359","952","952","952"
"95399","0.12178460508584976","0.12178460508584976","0.12178460508584976","953","953","953"
"95499","0.11891712993383408","0.11891712993383408","0.11891712993383408","954","954","954"
"95599","0.12425045669078827","0.12425045669078827","0.12425045669078827","955","955","955"
"95699","0.1262671947479248","0.1262671947479248","0.1262671947479248","956","956","956"
"95799","0.12466040998697281","0.12466040998697281","0.12466040998697281","957","957","957"
"95899","0.12236957997083664","0.12236957997083664","0.12236957997083664","958","958","958"
"95999","0.12628062069416046","0.12628062069416046","0.12628062069416046","959","959","959"
"96099","0.12230471521615982","0.12230471521615982","0.12230471521615982","960","960","960"
"96199","0.11842053383588791","0.11842053383588791","0.11842053383588791","961","961","961"
"96299","0.11857714504003525","0.11857714504003525","0.11857714504003525","962","962","962"
"96399","0.11933394521474838","0.11933394521474838","0.11933394521474838","963","963","963"
"96499","0.11749576777219772","0.11749576777219772","0.11749576777219772","964","964","964"
"96599","0.1211581751704216","0.1211581751704216","0.1211581751704216","965","965","965"
"96699","0.12063618004322052","0.12063618004322052","0.12063618004322052","966","966","966"
"96799","0.12651517987251282","0.12651517987251282","0.12651517987251282","967","967","967"
"96899","0.12215349823236465","0.12215349823236465","0.12215349823236465","968","968","968"
"96999","0.11934465169906616","0.11934465169906616","0.11934465169906616","969","969","969"
"97099","0.11998152732849121","0.11998152732849121","0.11998152732849121","970","970","970"
"97199","0.1222839206457138","0.1222839206457138","0.1222839206457138","971","971","971"
"97299","0.12615709006786346","0.12615709006786346","0.12615709006786346","972","972","972"
"97399","0.12685836851596832","0.12685836851596832","0.12685836851596832","973","973","973"
"97499","0.12314571440219879","0.12314571440219879","0.12314571440219879","974","974","974"
"97599","0.12312477082014084","0.12312477082014084","0.12312477082014084","975","975","975"
"97699","0.1226046159863472","0.1226046159863472","0.1226046159863472","976","976","976"
"97799","0.1241893395781517","0.1241893395781517","0.1241893395781517","977","977","977"
"97899","0.12842419743537903","0.12842419743537903","0.12842419743537903","978","978","978"
"97999","0.11750800162553787","0.11750800162553787","0.11750800162553787","979","979","979"
"98099","0.12151473015546799","0.12151473015546799","0.12151473015546799","980","980","980"
"98199","0.12283609807491302","0.12283609807491302","0.12283609807491302","981","981","981"
"98299","0.11667367815971375","0.11667367815971375","0.11667367815971375","982","982","982"
"98399","0.12193760275840759","0.12193760275840759","0.12193760275840759","983","983","983"
"98499","0.12281960994005203","0.12281960994005203","0.12281960994005203","984","984","984"
"98599","0.12685534358024597","0.12685534358024597","0.12685534358024597","985","985","985"
"98699","0.12614870071411133","0.12614870071411133","0.12614870071411133","986","986","986"
"98799","0.11902528256177902","0.11902528256177902","0.11902528256177902","987","987","987"
"98899","0.11980754137039185","0.11980754137039185","0.11980754137039185","988","988","988"
"98999","0.12295856326818466","0.12295856326818466","0.12295856326818466","989","989","989"
"99099","0.1226683035492897","0.1226683035492897","0.1226683035492897","990","990","990"
"99199","0.11724038422107697","0.11724038422107697","0.11724038422107697","991","991","991"
"99299","0.12405649572610855","0.12405649572610855","0.12405649572610855","992","992","992"
