"trainer/global_step","causalsinh - train_loss","causalsinh - train_loss__MIN","causalsinh - train_loss__MAX","causalsinh - _step","causalsinh - _step__MIN","causalsinh - _step__MAX"
"118099","0.11557432264089584","0.11557432264089584","0.11557432264089584","1180","1180","1180"
"118199","0.11991733312606812","0.11991733312606812","0.11991733312606812","1181","1181","1181"
"118299","0.12701192498207092","0.12701192498207092","0.12701192498207092","1182","1182","1182"
"118399","0.12117525190114975","0.12117525190114975","0.12117525190114975","1183","1183","1183"
"118499","0.11944577097892761","0.11944577097892761","0.11944577097892761","1184","1184","1184"
"118599","0.1252535730600357","0.1252535730600357","0.1252535730600357","1185","1185","1185"
"118699","0.1179412230849266","0.1179412230849266","0.1179412230849266","1186","1186","1186"
"118799","0.11649245768785477","0.11649245768785477","0.11649245768785477","1187","1187","1187"
"118899","0.12325497716665268","0.12325497716665268","0.12325497716665268","1188","1188","1188"
"118999","0.12788763642311096","0.12788763642311096","0.12788763642311096","1189","1189","1189"
"119099","0.12023957073688507","0.12023957073688507","0.12023957073688507","1190","1190","1190"
"119199","0.12359044700860977","0.12359044700860977","0.12359044700860977","1191","1191","1191"
"119299","0.1212148666381836","0.1212148666381836","0.1212148666381836","1192","1192","1192"
"119399","0.12361195683479309","0.12361195683479309","0.12361195683479309","1193","1193","1193"
"119499","0.12342388927936554","0.12342388927936554","0.12342388927936554","1194","1194","1194"
"119599","0.12331360578536987","0.12331360578536987","0.12331360578536987","1195","1195","1195"
"119699","0.11394035816192627","0.11394035816192627","0.11394035816192627","1196","1196","1196"
"119799","0.12347576022148132","0.12347576022148132","0.12347576022148132","1197","1197","1197"
"119899","0.1158212199807167","0.1158212199807167","0.1158212199807167","1198","1198","1198"
"119999","0.12545521557331085","0.12545521557331085","0.12545521557331085","1199","1199","1199"
"120099","0.1217922642827034","0.1217922642827034","0.1217922642827034","1200","1200","1200"
"120199","0.12611792981624603","0.12611792981624603","0.12611792981624603","1201","1201","1201"
"120299","0.11897207051515579","0.11897207051515579","0.11897207051515579","1202","1202","1202"
"120399","0.12735214829444885","0.12735214829444885","0.12735214829444885","1203","1203","1203"
"120499","0.11922263354063034","0.11922263354063034","0.11922263354063034","1204","1204","1204"
"120599","0.12255450338125229","0.12255450338125229","0.12255450338125229","1205","1205","1205"
"120699","0.11602763831615448","0.11602763831615448","0.11602763831615448","1206","1206","1206"
"120799","0.12625102698802948","0.12625102698802948","0.12625102698802948","1207","1207","1207"
"120899","0.11911628395318985","0.11911628395318985","0.11911628395318985","1208","1208","1208"
"120999","0.1235227957367897","0.1235227957367897","0.1235227957367897","1209","1209","1209"
"121099","0.11620568484067917","0.11620568484067917","0.11620568484067917","1210","1210","1210"
"121199","0.1200895830988884","0.1200895830988884","0.1200895830988884","1211","1211","1211"
"121299","0.12883853912353516","0.12883853912353516","0.12883853912353516","1212","1212","1212"
"121399","0.11492705345153809","0.11492705345153809","0.11492705345153809","1213","1213","1213"
"121499","0.11994228512048721","0.11994228512048721","0.11994228512048721","1214","1214","1214"
"121599","0.11997313052415848","0.11997313052415848","0.11997313052415848","1215","1215","1215"
"121699","0.1300458014011383","0.1300458014011383","0.1300458014011383","1216","1216","1216"
"121799","0.1182807981967926","0.1182807981967926","0.1182807981967926","1217","1217","1217"
"121899","0.11821848154067993","0.11821848154067993","0.11821848154067993","1218","1218","1218"
"121999","0.12018796801567078","0.12018796801567078","0.12018796801567078","1219","1219","1219"
"122099","0.12043401598930359","0.12043401598930359","0.12043401598930359","1220","1220","1220"
"122199","0.12873172760009766","0.12873172760009766","0.12873172760009766","1221","1221","1221"
"122299","0.12121406942605972","0.12121406942605972","0.12121406942605972","1222","1222","1222"
"122399","0.12116807699203491","0.12116807699203491","0.12116807699203491","1223","1223","1223"
"122499","0.12052708119153976","0.12052708119153976","0.12052708119153976","1224","1224","1224"
"122599","0.1271767020225525","0.1271767020225525","0.1271767020225525","1225","1225","1225"
"122699","0.1259603500366211","0.1259603500366211","0.1259603500366211","1226","1226","1226"
"122799","0.11981522291898727","0.11981522291898727","0.11981522291898727","1227","1227","1227"
"122899","0.1250208616256714","0.1250208616256714","0.1250208616256714","1228","1228","1228"
"122999","0.12777601182460785","0.12777601182460785","0.12777601182460785","1229","1229","1229"
"123099","0.12344111502170563","0.12344111502170563","0.12344111502170563","1230","1230","1230"
"123199","0.12366990000009537","0.12366990000009537","0.12366990000009537","1231","1231","1231"
"123299","0.11392489075660706","0.11392489075660706","0.11392489075660706","1232","1232","1232"
"123399","0.12289147078990936","0.12289147078990936","0.12289147078990936","1233","1233","1233"
"123499","0.12539426982402802","0.12539426982402802","0.12539426982402802","1234","1234","1234"
"123599","0.12944470345973969","0.12944470345973969","0.12944470345973969","1235","1235","1235"
"123699","0.12033574283123016","0.12033574283123016","0.12033574283123016","1236","1236","1236"
"123799","0.1287524253129959","0.1287524253129959","0.1287524253129959","1237","1237","1237"
"123899","0.12527036666870117","0.12527036666870117","0.12527036666870117","1238","1238","1238"
"123999","0.1203673705458641","0.1203673705458641","0.1203673705458641","1239","1239","1239"
"124099","0.11633747816085815","0.11633747816085815","0.11633747816085815","1240","1240","1240"
"124199","0.11647213995456696","0.11647213995456696","0.11647213995456696","1241","1241","1241"
"124299","0.12395133823156357","0.12395133823156357","0.12395133823156357","1242","1242","1242"
"124399","0.11717448383569717","0.11717448383569717","0.11717448383569717","1243","1243","1243"
"124499","0.13017010688781738","0.13017010688781738","0.13017010688781738","1244","1244","1244"
"124599","0.11880077421665192","0.11880077421665192","0.11880077421665192","1245","1245","1245"
"124699","0.11769861727952957","0.11769861727952957","0.11769861727952957","1246","1246","1246"
"124799","0.12140833586454391","0.12140833586454391","0.12140833586454391","1247","1247","1247"
"124899","0.12099800258874893","0.12099800258874893","0.12099800258874893","1248","1248","1248"
"124999","0.11960664391517639","0.11960664391517639","0.11960664391517639","1249","1249","1249"
"125099","0.11938545107841492","0.11938545107841492","0.11938545107841492","1250","1250","1250"
"125199","0.12113627046346664","0.12113627046346664","0.12113627046346664","1251","1251","1251"
"125299","0.1278420239686966","0.1278420239686966","0.1278420239686966","1252","1252","1252"
"125399","0.1202661395072937","0.1202661395072937","0.1202661395072937","1253","1253","1253"
"125499","0.12150444835424423","0.12150444835424423","0.12150444835424423","1254","1254","1254"
"125599","0.12281463295221329","0.12281463295221329","0.12281463295221329","1255","1255","1255"
"125699","0.12016109377145767","0.12016109377145767","0.12016109377145767","1256","1256","1256"
"125799","0.11704318225383759","0.11704318225383759","0.11704318225383759","1257","1257","1257"
"125899","0.12012451887130737","0.12012451887130737","0.12012451887130737","1258","1258","1258"
"125999","0.12725777924060822","0.12725777924060822","0.12725777924060822","1259","1259","1259"
"126099","0.12039526551961899","0.12039526551961899","0.12039526551961899","1260","1260","1260"
"126199","0.11933879554271698","0.11933879554271698","0.11933879554271698","1261","1261","1261"
"126299","0.124840646982193","0.124840646982193","0.124840646982193","1262","1262","1262"
"126399","0.12074238806962967","0.12074238806962967","0.12074238806962967","1263","1263","1263"
"126499","0.12378215789794922","0.12378215789794922","0.12378215789794922","1264","1264","1264"
"126599","0.11573182046413422","0.11573182046413422","0.11573182046413422","1265","1265","1265"
"126699","0.1239699199795723","0.1239699199795723","0.1239699199795723","1266","1266","1266"
"126799","0.12321822345256805","0.12321822345256805","0.12321822345256805","1267","1267","1267"
"126899","0.12333747744560242","0.12333747744560242","0.12333747744560242","1268","1268","1268"
"126999","0.11989349871873856","0.11989349871873856","0.11989349871873856","1269","1269","1269"
"127099","0.12583860754966736","0.12583860754966736","0.12583860754966736","1270","1270","1270"
"127199","0.1281278431415558","0.1281278431415558","0.1281278431415558","1271","1271","1271"
"127299","0.12391713261604309","0.12391713261604309","0.12391713261604309","1272","1272","1272"
"127399","0.1177615076303482","0.1177615076303482","0.1177615076303482","1273","1273","1273"
"127499","0.12899424135684967","0.12899424135684967","0.12899424135684967","1274","1274","1274"
"127599","0.1227700263261795","0.1227700263261795","0.1227700263261795","1275","1275","1275"
"127699","0.12423347681760788","0.12423347681760788","0.12423347681760788","1276","1276","1276"
"127799","0.12196587771177292","0.12196587771177292","0.12196587771177292","1277","1277","1277"
"127899","0.12186800688505173","0.12186800688505173","0.12186800688505173","1278","1278","1278"
"127999","0.12293051928281784","0.12293051928281784","0.12293051928281784","1279","1279","1279"
"128099","0.12207566946744919","0.12207566946744919","0.12207566946744919","1280","1280","1280"
"128199","0.1257449835538864","0.1257449835538864","0.1257449835538864","1281","1281","1281"
"128299","0.12742145359516144","0.12742145359516144","0.12742145359516144","1282","1282","1282"
"128399","0.12638923525810242","0.12638923525810242","0.12638923525810242","1283","1283","1283"
"128499","0.12293563038110733","0.12293563038110733","0.12293563038110733","1284","1284","1284"
"128599","0.12052731215953827","0.12052731215953827","0.12052731215953827","1285","1285","1285"
"128699","0.12255747616291046","0.12255747616291046","0.12255747616291046","1286","1286","1286"
"128799","0.11922279745340347","0.11922279745340347","0.11922279745340347","1287","1287","1287"
"128899","0.11716745793819427","0.11716745793819427","0.11716745793819427","1288","1288","1288"
"128999","0.12232421338558197","0.12232421338558197","0.12232421338558197","1289","1289","1289"
"129099","0.12923182547092438","0.12923182547092438","0.12923182547092438","1290","1290","1290"
"129199","0.1245005875825882","0.1245005875825882","0.1245005875825882","1291","1291","1291"
"129299","0.12462180852890015","0.12462180852890015","0.12462180852890015","1292","1292","1292"
"129399","0.1269666999578476","0.1269666999578476","0.1269666999578476","1293","1293","1293"
"129499","0.12593011558055878","0.12593011558055878","0.12593011558055878","1294","1294","1294"
"129599","0.12420164793729782","0.12420164793729782","0.12420164793729782","1295","1295","1295"
"129699","0.12334047257900238","0.12334047257900238","0.12334047257900238","1296","1296","1296"
"129799","0.1224585771560669","0.1224585771560669","0.1224585771560669","1297","1297","1297"
"129899","0.12258342653512955","0.12258342653512955","0.12258342653512955","1298","1298","1298"
"129999","0.12214100360870361","0.12214100360870361","0.12214100360870361","1299","1299","1299"
"130099","0.11782459169626236","0.11782459169626236","0.11782459169626236","1300","1300","1300"
"130199","0.11897534877061844","0.11897534877061844","0.11897534877061844","1301","1301","1301"
"130299","0.11946143954992294","0.11946143954992294","0.11946143954992294","1302","1302","1302"
"130399","0.11829934269189835","0.11829934269189835","0.11829934269189835","1303","1303","1303"
"130499","0.11625534296035767","0.11625534296035767","0.11625534296035767","1304","1304","1304"
"130599","0.11609857529401779","0.11609857529401779","0.11609857529401779","1305","1305","1305"
"130699","0.11840224266052246","0.11840224266052246","0.11840224266052246","1306","1306","1306"
