"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"35599","0.14178326725959778","0.14178326725959778","0.14178326725959778","355","355","355"
"35699","0.13914625346660614","0.13914625346660614","0.13914625346660614","356","356","356"
"35799","0.1350051760673523","0.1350051760673523","0.1350051760673523","357","357","357"
"35899","0.14101269841194153","0.14101269841194153","0.14101269841194153","358","358","358"
"35999","0.13762186467647552","0.13762186467647552","0.13762186467647552","359","359","359"
"36099","0.13672108948230743","0.13672108948230743","0.13672108948230743","360","360","360"
"36199","0.14210553467273712","0.14210553467273712","0.14210553467273712","361","361","361"
"36299","0.13949696719646454","0.13949696719646454","0.13949696719646454","362","362","362"
"36399","0.13363075256347656","0.13363075256347656","0.13363075256347656","363","363","363"
"36499","0.14376088976860046","0.14376088976860046","0.14376088976860046","364","364","364"
"36599","0.13251738250255585","0.13251738250255585","0.13251738250255585","365","365","365"
"36699","0.14649511873722076","0.14649511873722076","0.14649511873722076","366","366","366"
"36799","0.13370054960250854","0.13370054960250854","0.13370054960250854","367","367","367"
"36899","0.14273743331432343","0.14273743331432343","0.14273743331432343","368","368","368"
"36999","0.1386175900697708","0.1386175900697708","0.1386175900697708","369","369","369"
"37099","0.1397053450345993","0.1397053450345993","0.1397053450345993","370","370","370"
"37199","0.13736240565776825","0.13736240565776825","0.13736240565776825","371","371","371"
"37299","0.1388310194015503","0.1388310194015503","0.1388310194015503","372","372","372"
"37399","0.13937850296497345","0.13937850296497345","0.13937850296497345","373","373","373"
"37499","0.14453160762786865","0.14453160762786865","0.14453160762786865","374","374","374"
"37599","0.1373203992843628","0.1373203992843628","0.1373203992843628","375","375","375"
"37699","0.14110863208770752","0.14110863208770752","0.14110863208770752","376","376","376"
"37799","0.14182248711585999","0.14182248711585999","0.14182248711585999","377","377","377"
"37899","0.1376763880252838","0.1376763880252838","0.1376763880252838","378","378","378"
"37999","0.13776662945747375","0.13776662945747375","0.13776662945747375","379","379","379"
"38099","0.1355213224887848","0.1355213224887848","0.1355213224887848","380","380","380"
"38199","0.13759393990039825","0.13759393990039825","0.13759393990039825","381","381","381"
"38299","0.1349174678325653","0.1349174678325653","0.1349174678325653","382","382","382"
"38399","0.14436398446559906","0.14436398446559906","0.14436398446559906","383","383","383"
"38499","0.14163483679294586","0.14163483679294586","0.14163483679294586","384","384","384"
"38599","0.13398581743240356","0.13398581743240356","0.13398581743240356","385","385","385"
"38699","0.1400170475244522","0.1400170475244522","0.1400170475244522","386","386","386"
"38799","0.1398627609014511","0.1398627609014511","0.1398627609014511","387","387","387"
"38899","0.13204579055309296","0.13204579055309296","0.13204579055309296","388","388","388"
"38999","0.13956382870674133","0.13956382870674133","0.13956382870674133","389","389","389"
"39099","0.13997194170951843","0.13997194170951843","0.13997194170951843","390","390","390"
"39199","0.1378582864999771","0.1378582864999771","0.1378582864999771","391","391","391"
"39299","0.1422739028930664","0.1422739028930664","0.1422739028930664","392","392","392"
"39399","0.13784970343112946","0.13784970343112946","0.13784970343112946","393","393","393"
"39499","0.13972167670726776","0.13972167670726776","0.13972167670726776","394","394","394"
"39599","0.1398022621870041","0.1398022621870041","0.1398022621870041","395","395","395"
"39699","0.13232925534248352","0.13232925534248352","0.13232925534248352","396","396","396"
"39799","0.13916487991809845","0.13916487991809845","0.13916487991809845","397","397","397"
"39899","0.14009788632392883","0.14009788632392883","0.14009788632392883","398","398","398"
"39999","0.1313018798828125","0.1313018798828125","0.1313018798828125","399","399","399"
"40099","0.14616206288337708","0.14616206288337708","0.14616206288337708","400","400","400"
"40199","0.14798778295516968","0.14798778295516968","0.14798778295516968","401","401","401"
"40299","0.14332987368106842","0.14332987368106842","0.14332987368106842","402","402","402"
"40399","0.14184047281742096","0.14184047281742096","0.14184047281742096","403","403","403"
"40499","0.14082258939743042","0.14082258939743042","0.14082258939743042","404","404","404"
"40599","0.138821080327034","0.138821080327034","0.138821080327034","405","405","405"
"40699","0.14268390834331512","0.14268390834331512","0.14268390834331512","406","406","406"
"40799","0.13779258728027344","0.13779258728027344","0.13779258728027344","407","407","407"
"40899","0.13813281059265137","0.13813281059265137","0.13813281059265137","408","408","408"
"40999","0.14036177098751068","0.14036177098751068","0.14036177098751068","409","409","409"
"41099","0.13922607898712158","0.13922607898712158","0.13922607898712158","410","410","410"
"41199","0.14141419529914856","0.14141419529914856","0.14141419529914856","411","411","411"
"41299","0.13625691831111908","0.13625691831111908","0.13625691831111908","412","412","412"
"41399","0.1393866091966629","0.1393866091966629","0.1393866091966629","413","413","413"
"41499","0.14264175295829773","0.14264175295829773","0.14264175295829773","414","414","414"
"41599","0.14216798543930054","0.14216798543930054","0.14216798543930054","415","415","415"
"41699","0.13825461268424988","0.13825461268424988","0.13825461268424988","416","416","416"
"41799","0.13749025762081146","0.13749025762081146","0.13749025762081146","417","417","417"
"41899","0.13922643661499023","0.13922643661499023","0.13922643661499023","418","418","418"
"41999","0.14334867894649506","0.14334867894649506","0.14334867894649506","419","419","419"
"42099","0.1386040300130844","0.1386040300130844","0.1386040300130844","420","420","420"
"42199","0.13810978829860687","0.13810978829860687","0.13810978829860687","421","421","421"
"42299","0.13751378655433655","0.13751378655433655","0.13751378655433655","422","422","422"
"42399","0.1380862444639206","0.1380862444639206","0.1380862444639206","423","423","423"
"42499","0.13291530311107635","0.13291530311107635","0.13291530311107635","424","424","424"
"42599","0.1369897425174713","0.1369897425174713","0.1369897425174713","425","425","425"
"42699","0.14225296676158905","0.14225296676158905","0.14225296676158905","426","426","426"
"42799","0.13767439126968384","0.13767439126968384","0.13767439126968384","427","427","427"
"42899","0.13950106501579285","0.13950106501579285","0.13950106501579285","428","428","428"
"42999","0.13762541115283966","0.13762541115283966","0.13762541115283966","429","429","429"
"43099","0.1427011936903","0.1427011936903","0.1427011936903","430","430","430"
"43199","0.1371467411518097","0.1371467411518097","0.1371467411518097","431","431","431"
"43299","0.13985443115234375","0.13985443115234375","0.13985443115234375","432","432","432"
"43399","0.1424955278635025","0.1424955278635025","0.1424955278635025","433","433","433"
"43499","0.13680823147296906","0.13680823147296906","0.13680823147296906","434","434","434"
"43599","0.13756752014160156","0.13756752014160156","0.13756752014160156","435","435","435"
"43699","0.1387479454278946","0.1387479454278946","0.1387479454278946","436","436","436"
"43799","0.13904178142547607","0.13904178142547607","0.13904178142547607","437","437","437"
"43899","0.14023882150650024","0.14023882150650024","0.14023882150650024","438","438","438"
"43999","0.13377171754837036","0.13377171754837036","0.13377171754837036","439","439","439"
"44099","0.14198052883148193","0.14198052883148193","0.14198052883148193","440","440","440"
"44199","0.1420413851737976","0.1420413851737976","0.1420413851737976","441","441","441"
"44299","0.1350945085287094","0.1350945085287094","0.1350945085287094","442","442","442"
"44399","0.1393653005361557","0.1393653005361557","0.1393653005361557","443","443","443"
"44499","0.1376965194940567","0.1376965194940567","0.1376965194940567","444","444","444"
"44599","0.13738274574279785","0.13738274574279785","0.13738274574279785","445","445","445"
"44699","0.13736242055892944","0.13736242055892944","0.13736242055892944","446","446","446"
"44799","0.13967381417751312","0.13967381417751312","0.13967381417751312","447","447","447"
"44899","0.13770745694637299","0.13770745694637299","0.13770745694637299","448","448","448"
"44999","0.13218122720718384","0.13218122720718384","0.13218122720718384","449","449","449"
"45099","0.14026053249835968","0.14026053249835968","0.14026053249835968","450","450","450"
"45199","0.1420678049325943","0.1420678049325943","0.1420678049325943","451","451","451"
"45299","0.14333459734916687","0.14333459734916687","0.14333459734916687","452","452","452"
"45399","0.13976629078388214","0.13976629078388214","0.13976629078388214","453","453","453"
"45499","0.13273347914218903","0.13273347914218903","0.13273347914218903","454","454","454"
"45599","0.13722187280654907","0.13722187280654907","0.13722187280654907","455","455","455"
"45699","0.14242291450500488","0.14242291450500488","0.14242291450500488","456","456","456"
"45799","0.1359378695487976","0.1359378695487976","0.1359378695487976","457","457","457"
"45899","0.13695302605628967","0.13695302605628967","0.13695302605628967","458","458","458"
"45999","0.13553862273693085","0.13553862273693085","0.13553862273693085","459","459","459"
"46099","0.14024661481380463","0.14024661481380463","0.14024661481380463","460","460","460"
"46199","0.13980570435523987","0.13980570435523987","0.13980570435523987","461","461","461"
"46299","0.13473398983478546","0.13473398983478546","0.13473398983478546","462","462","462"
"46399","0.1412239819765091","0.1412239819765091","0.1412239819765091","463","463","463"
"46499","0.1382637768983841","0.1382637768983841","0.1382637768983841","464","464","464"
"46599","0.1459253579378128","0.1459253579378128","0.1459253579378128","465","465","465"
"46699","0.14287176728248596","0.14287176728248596","0.14287176728248596","466","466","466"
"46799","0.1363469958305359","0.1363469958305359","0.1363469958305359","467","467","467"
"46899","0.13276265561580658","0.13276265561580658","0.13276265561580658","468","468","468"
"46999","0.1368909776210785","0.1368909776210785","0.1368909776210785","469","469","469"
"47099","0.13454139232635498","0.13454139232635498","0.13454139232635498","470","470","470"
"47199","0.14055931568145752","0.14055931568145752","0.14055931568145752","471","471","471"
"47299","0.14380112290382385","0.14380112290382385","0.14380112290382385","472","472","472"
"47399","0.14109046757221222","0.14109046757221222","0.14109046757221222","473","473","473"
"47499","0.14450548589229584","0.14450548589229584","0.14450548589229584","474","474","474"
"47599","0.1400664746761322","0.1400664746761322","0.1400664746761322","475","475","475"
"47699","0.13615639507770538","0.13615639507770538","0.13615639507770538","476","476","476"
"47799","0.13401107490062714","0.13401107490062714","0.13401107490062714","477","477","477"
"47899","0.14448799192905426","0.14448799192905426","0.14448799192905426","478","478","478"
"47999","0.14046891033649445","0.14046891033649445","0.14046891033649445","479","479","479"
"48099","0.14027363061904907","0.14027363061904907","0.14027363061904907","480","480","480"
"48199","0.13217203319072723","0.13217203319072723","0.13217203319072723","481","481","481"
"48299","0.13215339183807373","0.13215339183807373","0.13215339183807373","482","482","482"
"48399","0.1390625685453415","0.1390625685453415","0.1390625685453415","483","483","483"
"48499","0.1377493441104889","0.1377493441104889","0.1377493441104889","484","484","484"
"48599","0.13702942430973053","0.13702942430973053","0.13702942430973053","485","485","485"
"48699","0.1378081887960434","0.1378081887960434","0.1378081887960434","486","486","486"
"48799","0.13808690011501312","0.13808690011501312","0.13808690011501312","487","487","487"
"48899","0.13982954621315002","0.13982954621315002","0.13982954621315002","488","488","488"
"48999","0.13757547736167908","0.13757547736167908","0.13757547736167908","489","489","489"
"49099","0.13324998319149017","0.13324998319149017","0.13324998319149017","490","490","490"
"49199","0.13710930943489075","0.13710930943489075","0.13710930943489075","491","491","491"
"49299","0.13836511969566345","0.13836511969566345","0.13836511969566345","492","492","492"
"49399","0.13368400931358337","0.13368400931358337","0.13368400931358337","493","493","493"
"49499","0.138254314661026","0.138254314661026","0.138254314661026","494","494","494"
"49599","0.13994604349136353","0.13994604349136353","0.13994604349136353","495","495","495"
"49699","0.13647475838661194","0.13647475838661194","0.13647475838661194","496","496","496"
"49799","0.13465888798236847","0.13465888798236847","0.13465888798236847","497","497","497"
